date,hour,border,currency,price,cap_offered_mw,cap_allocated_mw
2024-04-17,1,MD-UA,EUR,0,50,44
2024-04-17,2,MD-UA,EUR,0,50,41
2024-04-17,3,MD-UA,EUR,0,50,39
2024-04-17,4,MD-UA,EUR,0,50,38
2024-04-17,5,MD-UA,EUR,0,50,38
2024-04-17,6,MD-UA,EUR,0,50,36
2024-04-17,7,MD-UA,EUR,0.53,50,50
2024-04-17,8,MD-UA,EUR,0.53,50,50
2024-04-17,9,MD-UA,EUR,0.53,50,50
2024-04-17,10,MD-UA,EUR,0.13,50,50
2024-04-17,11,MD-UA,EUR,0.13,50,50
2024-04-17,12,MD-UA,EUR,0.13,50,50
2024-04-17,13,MD-UA,EUR,0.13,50,50
2024-04-17,14,MD-UA,EUR,0.13,40,40
2024-04-17,15,MD-UA,EUR,1.53,40,40
2024-04-17,16,MD-UA,EUR,1.53,40,40
2024-04-17,17,MD-UA,EUR,1.53,40,40
2024-04-17,18,MD-UA,EUR,1.57,40,40
2024-04-17,19,MD-UA,EUR,0.1,145,145
2024-04-17,20,MD-UA,EUR,0,245,193
2024-04-17,21,MD-UA,EUR,0.57,40,40
2024-04-17,22,MD-UA,EUR,0.23,40,40
2024-04-17,23,MD-UA,EUR,0,50,23
2024-04-17,24,MD-UA,EUR,0,50,5
2024-04-17,1,PL-UA,EUR,0,82,82
2024-04-17,2,PL-UA,EUR,0,82,82
2024-04-17,3,PL-UA,EUR,0,82,82
2024-04-17,4,PL-UA,EUR,0,82,82
2024-04-17,5,PL-UA,EUR,0,119,119
2024-04-17,6,PL-UA,EUR,0,155,155
2024-04-17,7,PL-UA,EUR,0.4,210,210
2024-04-17,8,PL-UA,EUR,0.4,191,191
2024-04-17,9,PL-UA,EUR,0.4,155,155
2024-04-17,10,PL-UA,EUR,0,119,119
2024-04-17,11,PL-UA,EUR,0,82,82
2024-04-17,12,PL-UA,EUR,0,82,82
2024-04-17,13,PL-UA,EUR,0,82,82
2024-04-17,14,PL-UA,EUR,0,82,82
2024-04-17,15,PL-UA,EUR,0,82,82
2024-04-17,16,PL-UA,EUR,0,119,119
2024-04-17,17,PL-UA,EUR,0,191,191
2024-04-17,18,PL-UA,EUR,0.4,228,228
2024-04-17,19,PL-UA,EUR,0.4,255,255
2024-04-17,20,PL-UA,EUR,0,0,0
2024-04-17,21,PL-UA,EUR,0,0,0
2024-04-17,22,PL-UA,EUR,0,0,0
2024-04-17,23,PL-UA,EUR,0,137,137
2024-04-17,24,PL-UA,EUR,0,82,82
2024-04-17,1,RO-UA,EUR,0,82,35
2024-04-17,2,RO-UA,EUR,0,82,50
2024-04-17,3,RO-UA,EUR,0,82,50
2024-04-17,4,RO-UA,EUR,0,82,50
2024-04-17,5,RO-UA,EUR,0,119,50
2024-04-17,6,RO-UA,EUR,0,155,50
2024-04-17,7,RO-UA,EUR,0,210,160
2024-04-17,8,RO-UA,EUR,0,191,165
2024-04-17,9,RO-UA,EUR,0,155,150
2024-04-17,10,RO-UA,EUR,0,119,105
2024-04-17,11,RO-UA,EUR,0,82,82
2024-04-17,12,RO-UA,EUR,0,82,82
2024-04-17,13,RO-UA,EUR,0,82,82
2024-04-17,14,RO-UA,EUR,0,82,82
2024-04-17,15,RO-UA,EUR,0,82,82
2024-04-17,16,RO-UA,EUR,0,119,119
2024-04-17,17,RO-UA,EUR,2.53,191,191
2024-04-17,18,RO-UA,EUR,0.5,228,228
2024-04-17,19,RO-UA,EUR,0,255,255
2024-04-17,20,RO-UA,EUR,0.5,255,255
2024-04-17,21,RO-UA,EUR,3.57,210,210
2024-04-17,22,RO-UA,EUR,1,173,173
2024-04-17,23,RO-UA,EUR,0,137,55
2024-04-17,24,RO-UA,EUR,0,82,5
2024-04-17,1,SK-UA,EUR,0.12,82,82
2024-04-17,2,SK-UA,EUR,0.12,82,82
2024-04-17,3,SK-UA,EUR,0.12,82,82
2024-04-17,4,SK-UA,EUR,0.12,82,82
2024-04-17,5,SK-UA,EUR,0.11,119,119
2024-04-17,6,SK-UA,EUR,0.1,155,155
2024-04-17,7,SK-UA,EUR,2.86,210,210
2024-04-17,8,SK-UA,EUR,0.33,191,191
2024-04-17,9,SK-UA,EUR,0.28,155,155
2024-04-17,10,SK-UA,EUR,0.6,119,119
2024-04-17,11,SK-UA,EUR,0.6,82,82
2024-04-17,12,SK-UA,EUR,0.6,82,82
2024-04-17,13,SK-UA,EUR,1.1,82,82
2024-04-17,14,SK-UA,EUR,1.1,82,82
2024-04-17,15,SK-UA,EUR,1.1,82,82
2024-04-17,16,SK-UA,EUR,3,119,119
2024-04-17,17,SK-UA,EUR,4.34,191,191
2024-04-17,18,SK-UA,EUR,5.45,228,228
2024-04-17,19,SK-UA,EUR,3.79,255,255
2024-04-17,20,SK-UA,EUR,3.03,255,255
2024-04-17,21,SK-UA,EUR,1,210,210
2024-04-17,22,SK-UA,EUR,4.96,173,173
2024-04-17,23,SK-UA,EUR,0.08,137,137
2024-04-17,24,SK-UA,EUR,0.1,82,82
2024-04-17,1,UA-HU,EUR,0,0,0
2024-04-17,2,UA-HU,EUR,0,0,0
2024-04-17,3,UA-HU,EUR,0,0,0
2024-04-17,4,UA-HU,EUR,0,0,0
2024-04-17,5,UA-HU,EUR,0,0,0
2024-04-17,6,UA-HU,EUR,0,0,0
2024-04-17,7,UA-HU,EUR,0,0,0
2024-04-17,8,UA-HU,EUR,0,0,0
2024-04-17,9,UA-HU,EUR,0,0,0
2024-04-17,10,UA-HU,EUR,0,0,0
2024-04-17,11,UA-HU,EUR,0,0,0
2024-04-17,12,UA-HU,EUR,0,0,0
2024-04-17,13,UA-HU,EUR,0,0,0
2024-04-17,14,UA-HU,EUR,0,0,0
2024-04-17,15,UA-HU,EUR,0,0,0
2024-04-17,16,UA-HU,EUR,0,0,0
2024-04-17,17,UA-HU,EUR,0,0,0
2024-04-17,18,UA-HU,EUR,0,0,0
2024-04-17,19,UA-HU,EUR,0,0,0
2024-04-17,20,UA-HU,EUR,0,0,0
2024-04-17,21,UA-HU,EUR,0,0,0
2024-04-17,22,UA-HU,EUR,0,0,0
2024-04-17,23,UA-HU,EUR,0,0,0
2024-04-17,24,UA-HU,EUR,0,0,0
2024-04-17,1,UA-MD,EUR,0,0,0
2024-04-17,2,UA-MD,EUR,0,0,0
2024-04-17,3,UA-MD,EUR,0,0,0
2024-04-17,4,UA-MD,EUR,0,0,0
2024-04-17,5,UA-MD,EUR,0,0,0
2024-04-17,6,UA-MD,EUR,0,0,0
2024-04-17,7,UA-MD,EUR,0,0,0
2024-04-17,8,UA-MD,EUR,0,0,0
2024-04-17,9,UA-MD,EUR,0,0,0
2024-04-17,10,UA-MD,EUR,0,0,0
2024-04-17,11,UA-MD,EUR,0,0,0
2024-04-17,12,UA-MD,EUR,0,0,0
2024-04-17,13,UA-MD,EUR,0,0,0
2024-04-17,14,UA-MD,EUR,0,0,0
2024-04-17,15,UA-MD,EUR,0,0,0
2024-04-17,16,UA-MD,EUR,0,0,0
2024-04-17,17,UA-MD,EUR,0,0,0
2024-04-17,18,UA-MD,EUR,0,0,0
2024-04-17,19,UA-MD,EUR,0,0,0
2024-04-17,20,UA-MD,EUR,0,0,0
2024-04-17,21,UA-MD,EUR,0,0,0
2024-04-17,22,UA-MD,EUR,0,0,0
2024-04-17,23,UA-MD,EUR,0,0,0
2024-04-17,24,UA-MD,EUR,0,0,0
2024-04-17,1,UA-PL,EUR,0,0,0
2024-04-17,2,UA-PL,EUR,0,0,0
2024-04-17,3,UA-PL,EUR,0,0,0
2024-04-17,4,UA-PL,EUR,0,0,0
2024-04-17,5,UA-PL,EUR,0,0,0
2024-04-17,6,UA-PL,EUR,0,0,0
2024-04-17,7,UA-PL,EUR,0,0,0
2024-04-17,8,UA-PL,EUR,0,0,0
2024-04-17,9,UA-PL,EUR,0,0,0
2024-04-17,10,UA-PL,EUR,0,0,0
2024-04-17,11,UA-PL,EUR,0,0,0
2024-04-17,12,UA-PL,EUR,0,0,0
2024-04-17,13,UA-PL,EUR,0,0,0
2024-04-17,14,UA-PL,EUR,0,0,0
2024-04-17,15,UA-PL,EUR,0,0,0
2024-04-17,16,UA-PL,EUR,0,0,0
2024-04-17,17,UA-PL,EUR,0,0,0
2024-04-17,18,UA-PL,EUR,0,0,0
2024-04-17,19,UA-PL,EUR,0,0,0
2024-04-17,20,UA-PL,EUR,0,0,0
2024-04-17,21,UA-PL,EUR,0,0,0
2024-04-17,22,UA-PL,EUR,0,0,0
2024-04-17,23,UA-PL,EUR,0,0,0
2024-04-17,24,UA-PL,EUR,0,0,0
2024-04-17,1,UA-RO,EUR,0,0,0
2024-04-17,2,UA-RO,EUR,0,0,0
2024-04-17,3,UA-RO,EUR,0,0,0
2024-04-17,4,UA-RO,EUR,0,0,0
2024-04-17,5,UA-RO,EUR,0,0,0
2024-04-17,6,UA-RO,EUR,0,0,0
2024-04-17,7,UA-RO,EUR,0,0,0
2024-04-17,8,UA-RO,EUR,0,0,0
2024-04-17,9,UA-RO,EUR,0,0,0
2024-04-17,10,UA-RO,EUR,0,0,0
2024-04-17,11,UA-RO,EUR,0,0,0
2024-04-17,12,UA-RO,EUR,0,0,0
2024-04-17,13,UA-RO,EUR,0,0,0
2024-04-17,14,UA-RO,EUR,0,0,0
2024-04-17,15,UA-RO,EUR,0,0,0
2024-04-17,16,UA-RO,EUR,0,0,0
2024-04-17,17,UA-RO,EUR,0,0,0
2024-04-17,18,UA-RO,EUR,0,0,0
2024-04-17,19,UA-RO,EUR,0,0,0
2024-04-17,20,UA-RO,EUR,0,0,0
2024-04-17,21,UA-RO,EUR,0,0,0
2024-04-17,22,UA-RO,EUR,0,0,0
2024-04-17,23,UA-RO,EUR,0,0,0
2024-04-17,24,UA-RO,EUR,0,0,0
2024-04-17,1,UA-SK,EUR,0,0,0
2024-04-17,2,UA-SK,EUR,0,0,0
2024-04-17,3,UA-SK,EUR,0,0,0
2024-04-17,4,UA-SK,EUR,0,0,0
2024-04-17,5,UA-SK,EUR,0,0,0
2024-04-17,6,UA-SK,EUR,0,0,0
2024-04-17,7,UA-SK,EUR,0,0,0
2024-04-17,8,UA-SK,EUR,0,0,0
2024-04-17,9,UA-SK,EUR,0,0,0
2024-04-17,10,UA-SK,EUR,0,0,0
2024-04-17,11,UA-SK,EUR,0,0,0
2024-04-17,12,UA-SK,EUR,0,0,0
2024-04-17,13,UA-SK,EUR,0,0,0
2024-04-17,14,UA-SK,EUR,0,0,0
2024-04-17,15,UA-SK,EUR,0,0,0
2024-04-17,16,UA-SK,EUR,0,0,0
2024-04-17,17,UA-SK,EUR,0,0,0
2024-04-17,18,UA-SK,EUR,0,0,0
2024-04-17,19,UA-SK,EUR,0,0,0
2024-04-17,20,UA-SK,EUR,0,0,0
2024-04-17,21,UA-SK,EUR,0,0,0
2024-04-17,22,UA-SK,EUR,0,0,0
2024-04-17,23,UA-SK,EUR,0,0,0
2024-04-17,24,UA-SK,EUR,0,0,0
2024-04-18,1,HU-UA,EUR,0.01,205,205
2024-04-18,2,HU-UA,EUR,0.01,205,205
2024-04-18,3,HU-UA,EUR,0.01,205,205
2024-04-18,4,HU-UA,EUR,0.01,205,205
2024-04-18,5,HU-UA,EUR,0.01,296,296
2024-04-18,6,HU-UA,EUR,0.01,387,387
2024-04-18,7,HU-UA,EUR,0.17,524,524
2024-04-18,8,HU-UA,EUR,0.23,478,478
2024-04-18,9,HU-UA,EUR,0.23,387,387
2024-04-18,10,HU-UA,EUR,0.23,296,296
2024-04-18,11,HU-UA,EUR,1.1,205,205
2024-04-18,12,HU-UA,EUR,0.5,205,205
2024-04-18,13,HU-UA,EUR,1.1,205,205
2024-04-18,14,HU-UA,EUR,8.29,205,205
2024-04-18,15,HU-UA,EUR,12.31,205,205
2024-04-18,16,HU-UA,EUR,10.13,296,296
2024-04-18,17,HU-UA,EUR,14.6,478,478
2024-04-18,18,HU-UA,EUR,21.85,569,569
2024-04-18,19,HU-UA,EUR,6.6,680,680
2024-04-18,20,HU-UA,EUR,1.64,680,680
2024-04-18,21,HU-UA,EUR,4.8,524,524
2024-04-18,22,HU-UA,EUR,1.81,433,433
2024-04-18,23,HU-UA,EUR,0.01,342,342
2024-04-18,24,HU-UA,EUR,0.01,205,205
2024-04-18,1,MD-UA,EUR,0,50,26
2024-04-18,2,MD-UA,EUR,0,50,28
2024-04-18,3,MD-UA,EUR,0,50,30
2024-04-18,4,MD-UA,EUR,0,50,31
2024-04-18,5,MD-UA,EUR,0,50,31
2024-04-18,6,MD-UA,EUR,0,50,30
2024-04-18,7,MD-UA,EUR,0.53,50,50
2024-04-18,8,MD-UA,EUR,0.53,50,50
2024-04-18,9,MD-UA,EUR,0.53,40,40
2024-04-18,10,MD-UA,EUR,0.13,40,40
2024-04-18,11,MD-UA,EUR,0.13,40,40
2024-04-18,12,MD-UA,EUR,0.16,40,40
2024-04-18,13,MD-UA,EUR,1.5,40,40
2024-04-18,14,MD-UA,EUR,4.13,40,40
2024-04-18,15,MD-UA,EUR,6.51,40,40
2024-04-18,16,MD-UA,EUR,6.51,40,40
2024-04-18,17,MD-UA,EUR,15.37,40,40
2024-04-18,18,MD-UA,EUR,15.37,40,40
2024-04-18,19,MD-UA,EUR,3.57,145,145
2024-04-18,20,MD-UA,EUR,0,255,219
2024-04-18,21,MD-UA,EUR,6.51,50,50
2024-04-18,22,MD-UA,EUR,55.9,40,40
2024-04-18,23,MD-UA,EUR,0,50,45
2024-04-18,24,MD-UA,EUR,0,50,20
2024-04-18,1,PL-UA,EUR,0,82,0
2024-04-18,2,PL-UA,EUR,0,82,0
2024-04-18,3,PL-UA,EUR,0,82,0
2024-04-18,4,PL-UA,EUR,0,82,0
2024-04-18,5,PL-UA,EUR,0,119,0
2024-04-18,6,PL-UA,EUR,0,155,0
2024-04-18,7,PL-UA,EUR,0.01,210,210
2024-04-18,8,PL-UA,EUR,0.01,191,191
2024-04-18,9,PL-UA,EUR,0.01,155,155
2024-04-18,10,PL-UA,EUR,0.01,119,119
2024-04-18,11,PL-UA,EUR,0.05,82,82
2024-04-18,12,PL-UA,EUR,0.05,82,82
2024-04-18,13,PL-UA,EUR,0.05,82,82
2024-04-18,14,PL-UA,EUR,0.05,82,82
2024-04-18,15,PL-UA,EUR,0.05,82,82
2024-04-18,16,PL-UA,EUR,0.05,119,119
2024-04-18,17,PL-UA,EUR,0.05,191,191
2024-04-18,18,PL-UA,EUR,0.05,228,228
2024-04-18,19,PL-UA,EUR,0.05,255,255
2024-04-18,20,PL-UA,EUR,0,0,0
2024-04-18,21,PL-UA,EUR,0,0,0
2024-04-18,22,PL-UA,EUR,0,20,5
2024-04-18,23,PL-UA,EUR,0,137,0
2024-04-18,24,PL-UA,EUR,0,82,0
2024-04-18,1,RO-UA,EUR,0.02,82,82
2024-04-18,2,RO-UA,EUR,0.02,82,82
2024-04-18,3,RO-UA,EUR,0.02,82,82
2024-04-18,4,RO-UA,EUR,0.02,82,82
2024-04-18,5,RO-UA,EUR,0.01,119,118
2024-04-18,6,RO-UA,EUR,0.01,155,154
2024-04-18,7,RO-UA,EUR,0.23,210,210
2024-04-18,8,RO-UA,EUR,0.23,191,190
2024-04-18,9,RO-UA,EUR,0.23,155,154
2024-04-18,10,RO-UA,EUR,0.23,119,119
2024-04-18,11,RO-UA,EUR,0.68,82,82
2024-04-18,12,RO-UA,EUR,4.99,82,82
2024-04-18,13,RO-UA,EUR,4.99,82,82
2024-04-18,14,RO-UA,EUR,7.53,82,82
2024-04-18,15,RO-UA,EUR,14.21,82,82
2024-04-18,16,RO-UA,EUR,15.17,119,119
2024-04-18,17,RO-UA,EUR,15.53,191,191
2024-04-18,18,RO-UA,EUR,31.63,228,228
2024-04-18,19,RO-UA,EUR,15.53,255,255
2024-04-18,20,RO-UA,EUR,13,255,255
2024-04-18,21,RO-UA,EUR,11.66,210,210
2024-04-18,22,RO-UA,EUR,15.11,173,173
2024-04-18,23,RO-UA,EUR,0.18,137,137
2024-04-18,24,RO-UA,EUR,0.01,82,82
2024-04-18,1,SK-UA,EUR,0.12,82,82
2024-04-18,2,SK-UA,EUR,0.12,82,82
2024-04-18,3,SK-UA,EUR,0.12,82,82
2024-04-18,4,SK-UA,EUR,0.12,82,82
2024-04-18,5,SK-UA,EUR,0.05,119,119
2024-04-18,6,SK-UA,EUR,0,155,155
2024-04-18,7,SK-UA,EUR,0.46,210,210
2024-04-18,8,SK-UA,EUR,0.23,191,191
2024-04-18,9,SK-UA,EUR,0.23,155,155
2024-04-18,10,SK-UA,EUR,0.23,119,119
2024-04-18,11,SK-UA,EUR,0.46,82,82
2024-04-18,12,SK-UA,EUR,0.55,82,82
2024-04-18,13,SK-UA,EUR,0.55,82,82
2024-04-18,14,SK-UA,EUR,5.05,82,82
2024-04-18,15,SK-UA,EUR,11,82,82
2024-04-18,16,SK-UA,EUR,14.29,119,119
2024-04-18,17,SK-UA,EUR,11,191,190
2024-04-18,18,SK-UA,EUR,5.88,228,228
2024-04-18,19,SK-UA,EUR,1,255,255
2024-04-18,20,SK-UA,EUR,1,255,255
2024-04-18,21,SK-UA,EUR,5.1,210,210
2024-04-18,22,SK-UA,EUR,1,173,172
2024-04-18,23,SK-UA,EUR,0,137,137
2024-04-18,24,SK-UA,EUR,0,82,82
2024-04-18,1,UA-HU,EUR,0,0,0
2024-04-18,2,UA-HU,EUR,0,0,0
2024-04-18,3,UA-HU,EUR,0,0,0
2024-04-18,4,UA-HU,EUR,0,0,0
2024-04-18,5,UA-HU,EUR,0,0,0
2024-04-18,6,UA-HU,EUR,0,0,0
2024-04-18,7,UA-HU,EUR,0,0,0
2024-04-18,8,UA-HU,EUR,0,0,0
2024-04-18,9,UA-HU,EUR,0,0,0
2024-04-18,10,UA-HU,EUR,0,0,0
2024-04-18,11,UA-HU,EUR,0,0,0
2024-04-18,12,UA-HU,EUR,0,0,0
2024-04-18,13,UA-HU,EUR,0,0,0
2024-04-18,14,UA-HU,EUR,0,0,0
2024-04-18,15,UA-HU,EUR,0,0,0
2024-04-18,16,UA-HU,EUR,0,0,0
2024-04-18,17,UA-HU,EUR,0,0,0
2024-04-18,18,UA-HU,EUR,0,0,0
2024-04-18,19,UA-HU,EUR,0,0,0
2024-04-18,20,UA-HU,EUR,0,0,0
2024-04-18,21,UA-HU,EUR,0,0,0
2024-04-18,22,UA-HU,EUR,0,0,0
2024-04-18,23,UA-HU,EUR,0,0,0
2024-04-18,24,UA-HU,EUR,0,0,0
2024-04-18,1,UA-MD,EUR,0,0,0
2024-04-18,2,UA-MD,EUR,0,0,0
2024-04-18,3,UA-MD,EUR,0,0,0
2024-04-18,4,UA-MD,EUR,0,0,0
2024-04-18,5,UA-MD,EUR,0,0,0
2024-04-18,6,UA-MD,EUR,0,0,0
2024-04-18,7,UA-MD,EUR,0,0,0
2024-04-18,8,UA-MD,EUR,0,0,0
2024-04-18,9,UA-MD,EUR,0,0,0
2024-04-18,10,UA-MD,EUR,0,0,0
2024-04-18,11,UA-MD,EUR,0,0,0
2024-04-18,12,UA-MD,EUR,0,0,0
2024-04-18,13,UA-MD,EUR,0,0,0
2024-04-18,14,UA-MD,EUR,0,0,0
2024-04-18,15,UA-MD,EUR,0,0,0
2024-04-18,16,UA-MD,EUR,0,0,0
2024-04-18,17,UA-MD,EUR,0,0,0
2024-04-18,18,UA-MD,EUR,0,0,0
2024-04-18,19,UA-MD,EUR,0,0,0
2024-04-18,20,UA-MD,EUR,0,0,0
2024-04-18,21,UA-MD,EUR,0,0,0
2024-04-18,22,UA-MD,EUR,0,0,0
2024-04-18,23,UA-MD,EUR,0,0,0
2024-04-18,24,UA-MD,EUR,0,0,0
2024-04-18,1,UA-PL,EUR,0,0,0
2024-04-18,2,UA-PL,EUR,0,0,0
2024-04-18,3,UA-PL,EUR,0,0,0
2024-04-18,4,UA-PL,EUR,0,0,0
2024-04-18,5,UA-PL,EUR,0,0,0
2024-04-18,6,UA-PL,EUR,0,0,0
2024-04-18,7,UA-PL,EUR,0,0,0
2024-04-18,8,UA-PL,EUR,0,0,0
2024-04-18,9,UA-PL,EUR,0,0,0
2024-04-18,10,UA-PL,EUR,0,0,0
2024-04-18,11,UA-PL,EUR,0,0,0
2024-04-18,12,UA-PL,EUR,0,0,0
2024-04-18,13,UA-PL,EUR,0,0,0
2024-04-18,14,UA-PL,EUR,0,0,0
2024-04-18,15,UA-PL,EUR,0,0,0
2024-04-18,16,UA-PL,EUR,0,0,0
2024-04-18,17,UA-PL,EUR,0,0,0
2024-04-18,18,UA-PL,EUR,0,0,0
2024-04-18,19,UA-PL,EUR,0,0,0
2024-04-18,20,UA-PL,EUR,0,0,0
2024-04-18,21,UA-PL,EUR,0,0,0
2024-04-18,22,UA-PL,EUR,0,0,0
2024-04-18,23,UA-PL,EUR,0,0,0
2024-04-18,24,UA-PL,EUR,0,0,0
2024-04-18,1,UA-RO,EUR,0,0,0
2024-04-18,2,UA-RO,EUR,0,0,0
2024-04-18,3,UA-RO,EUR,0,0,0
2024-04-18,4,UA-RO,EUR,0,0,0
2024-04-18,5,UA-RO,EUR,0,0,0
2024-04-18,6,UA-RO,EUR,0,0,0
2024-04-18,7,UA-RO,EUR,0,0,0
2024-04-18,8,UA-RO,EUR,0,0,0
2024-04-18,9,UA-RO,EUR,0,0,0
2024-04-18,10,UA-RO,EUR,0,0,0
2024-04-18,11,UA-RO,EUR,0,0,0
2024-04-18,12,UA-RO,EUR,0,0,0
2024-04-18,13,UA-RO,EUR,0,0,0
2024-04-18,14,UA-RO,EUR,0,0,0
2024-04-18,15,UA-RO,EUR,0,0,0
2024-04-18,16,UA-RO,EUR,0,0,0
2024-04-18,17,UA-RO,EUR,0,0,0
2024-04-18,18,UA-RO,EUR,0,0,0
2024-04-18,19,UA-RO,EUR,0,0,0
2024-04-18,20,UA-RO,EUR,0,0,0
2024-04-18,21,UA-RO,EUR,0,0,0
2024-04-18,22,UA-RO,EUR,0,0,0
2024-04-18,23,UA-RO,EUR,0,0,0
2024-04-18,24,UA-RO,EUR,0,0,0
2024-04-18,1,UA-SK,EUR,0,0,0
2024-04-18,2,UA-SK,EUR,0,0,0
2024-04-18,3,UA-SK,EUR,0,0,0
2024-04-18,4,UA-SK,EUR,0,0,0
2024-04-18,5,UA-SK,EUR,0,0,0
2024-04-18,6,UA-SK,EUR,0,0,0
2024-04-18,7,UA-SK,EUR,0,0,0
2024-04-18,8,UA-SK,EUR,0,0,0
2024-04-18,9,UA-SK,EUR,0,0,0
2024-04-18,10,UA-SK,EUR,0,0,0
2024-04-18,11,UA-SK,EUR,0,0,0
2024-04-18,12,UA-SK,EUR,0,0,0
2024-04-18,13,UA-SK,EUR,0,0,0
2024-04-18,14,UA-SK,EUR,0,0,0
2024-04-18,15,UA-SK,EUR,0,0,0
2024-04-18,16,UA-SK,EUR,0,0,0
2024-04-18,17,UA-SK,EUR,0,0,0
2024-04-18,18,UA-SK,EUR,0,0,0
2024-04-18,19,UA-SK,EUR,0,0,0
2024-04-18,20,UA-SK,EUR,0,0,0
2024-04-18,21,UA-SK,EUR,0,0,0
2024-04-18,22,UA-SK,EUR,0,0,0
2024-04-18,23,UA-SK,EUR,0,0,0
2024-04-18,24,UA-SK,EUR,0,0,0
2024-04-19,1,HU-UA,EUR,0,205,205
2024-04-19,2,HU-UA,EUR,0,205,205
2024-04-19,3,HU-UA,EUR,0,205,205
2024-04-19,4,HU-UA,EUR,0,205,205
2024-04-19,5,HU-UA,EUR,0,296,296
2024-04-19,6,HU-UA,EUR,0,387,387
2024-04-19,7,HU-UA,EUR,0.53,524,524
2024-04-19,8,HU-UA,EUR,0.87,478,478
2024-04-19,9,HU-UA,EUR,0,387,387
2024-04-19,10,HU-UA,EUR,0.89,296,296
2024-04-19,11,HU-UA,EUR,3.91,205,205
2024-04-19,12,HU-UA,EUR,5.51,205,205
2024-04-19,13,HU-UA,EUR,8.99,205,205
2024-04-19,14,HU-UA,EUR,13.36,205,205
2024-04-19,15,HU-UA,EUR,16.6,205,205
2024-04-19,16,HU-UA,EUR,15.56,296,296
2024-04-19,17,HU-UA,EUR,2.2,478,478
2024-04-19,18,HU-UA,EUR,2.2,569,569
2024-04-19,19,HU-UA,EUR,2.2,680,680
2024-04-19,20,HU-UA,EUR,14.01,680,680
2024-04-19,21,HU-UA,EUR,14.4,524,524
2024-04-19,22,HU-UA,EUR,8.8,433,433
2024-04-19,23,HU-UA,EUR,0,342,342
2024-04-19,24,HU-UA,EUR,0,205,205
2024-04-19,1,MD-UA,EUR,0,50,20
2024-04-19,2,MD-UA,EUR,0,50,20
2024-04-19,3,MD-UA,EUR,0,50,20
2024-04-19,4,MD-UA,EUR,0,50,20
2024-04-19,5,MD-UA,EUR,0,50,20
2024-04-19,6,MD-UA,EUR,0,50,20
2024-04-19,7,MD-UA,EUR,0.53,50,50
2024-04-19,8,MD-UA,EUR,2.71,50,50
2024-04-19,9,MD-UA,EUR,2.71,50,50
2024-04-19,10,MD-UA,EUR,2.71,50,50
2024-04-19,11,MD-UA,EUR,0.57,50,50
2024-04-19,12,MD-UA,EUR,0.57,50,50
2024-04-19,13,MD-UA,EUR,5.57,50,50
2024-04-19,14,MD-UA,EUR,9.11,40,40
2024-04-19,15,MD-UA,EUR,13.1,40,40
2024-04-19,16,MD-UA,EUR,17.11,40,40
2024-04-19,17,MD-UA,EUR,56.5,40,40
2024-04-19,18,MD-UA,EUR,55.9,40,40
2024-04-19,19,MD-UA,EUR,0.53,145,145
2024-04-19,20,MD-UA,EUR,0,245,191
2024-04-19,21,MD-UA,EUR,56.5,40,40
2024-04-19,22,MD-UA,EUR,56.5,40,40
2024-04-19,23,MD-UA,EUR,0,50,5
2024-04-19,24,MD-UA,EUR,0,50,20
2024-04-19,1,PL-UA,EUR,0.02,82,82
2024-04-19,2,PL-UA,EUR,0.02,82,82
2024-04-19,3,PL-UA,EUR,0.02,82,82
2024-04-19,4,PL-UA,EUR,0.02,82,82
2024-04-19,5,PL-UA,EUR,0.02,119,119
2024-04-19,6,PL-UA,EUR,0.02,155,155
2024-04-19,7,PL-UA,EUR,0.02,210,210
2024-04-19,8,PL-UA,EUR,0.08,191,191
2024-04-19,9,PL-UA,EUR,0.02,155,155
2024-04-19,10,PL-UA,EUR,0.22,119,119
2024-04-19,11,PL-UA,EUR,0.02,82,82
2024-04-19,12,PL-UA,EUR,0.02,82,82
2024-04-19,13,PL-UA,EUR,0.02,82,82
2024-04-19,14,PL-UA,EUR,0.02,82,82
2024-04-19,15,PL-UA,EUR,0.02,82,82
2024-04-19,16,PL-UA,EUR,0.25,119,119
2024-04-19,17,PL-UA,EUR,2,191,191
2024-04-19,18,PL-UA,EUR,2,228,228
2024-04-19,19,PL-UA,EUR,0,0,0
2024-04-19,20,PL-UA,EUR,0,0,0
2024-04-19,21,PL-UA,EUR,0,0,0
2024-04-19,22,PL-UA,EUR,0.68,37,37
2024-04-19,23,PL-UA,EUR,0.02,137,137
2024-04-19,24,PL-UA,EUR,0.02,82,82
2024-04-19,1,RO-UA,EUR,0,82,45
2024-04-19,2,RO-UA,EUR,0,82,45
2024-04-19,3,RO-UA,EUR,0,82,45
2024-04-19,4,RO-UA,EUR,0,82,45
2024-04-19,5,RO-UA,EUR,0,119,45
2024-04-19,6,RO-UA,EUR,0,155,45
2024-04-19,7,RO-UA,EUR,0.68,210,210
2024-04-19,8,RO-UA,EUR,1.1,191,191
2024-04-19,9,RO-UA,EUR,11,155,155
2024-04-19,10,RO-UA,EUR,7.53,119,119
2024-04-19,11,RO-UA,EUR,7.22,82,82
2024-04-19,12,RO-UA,EUR,7.22,82,82
2024-04-19,13,RO-UA,EUR,10,82,82
2024-04-19,14,RO-UA,EUR,12.09,82,82
2024-04-19,15,RO-UA,EUR,15.3,82,82
