date,hour,energy_system,price_max,price_min
2023-02-19,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,7,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-19,8,ОЕС України (синхронізована з ENTSO-E),3900,0.01
2023-02-19,9,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-19,10,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-19,11,ОЕС України (синхронізована з ENTSO-E),3978,0.01
2023-02-19,12,ОЕС України (синхронізована з ENTSO-E),3978,0.01
2023-02-19,13,ОЕС України (синхронізована з ENTSO-E),3900,0.01
2023-02-19,14,ОЕС України (синхронізована з ENTSO-E),3900,0.01
2023-02-19,15,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-19,16,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-19,17,ОЕС України (синхронізована з ENTSO-E),4236,0.01
2023-02-19,18,ОЕС України (синхронізована з ENTSO-E),4548,0.01
2023-02-19,19,ОЕС України (синхронізована з ENTSO-E),4416,0.01
2023-02-19,20,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-19,21,ОЕС України (синхронізована з ENTSO-E),4212,0.01
2023-02-19,22,ОЕС України (синхронізована з ENTSO-E),3960,0.01
2023-02-19,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-19,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,7,ОЕС України (синхронізована з ENTSO-E),4212,0.01
2023-02-20,8,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-20,9,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-20,10,ОЕС України (синхронізована з ENTSO-E),4188,0.01
2023-02-20,11,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-20,12,ОЕС України (синхронізована з ENTSO-E),3987.6,0.01
2023-02-20,13,ОЕС України (синхронізована з ENTSO-E),3987.6,0.01
2023-02-20,14,ОЕС України (синхронізована з ENTSO-E),4015.2,0.01
2023-02-20,15,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-20,16,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-02-20,17,ОЕС України (синхронізована з ENTSO-E),4798.8,0.01
2023-02-20,18,ОЕС України (синхронізована з ENTSO-E),4798.8,0.01
2023-02-20,19,ОЕС України (синхронізована з ENTSO-E),4798.8,0.01
2023-02-20,20,ОЕС України (синхронізована з ENTSO-E),4690.8,0.01
2023-02-20,21,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-20,22,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-20,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-20,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,7,ОЕС України (синхронізована з ENTSO-E),3900,0.01
2023-02-21,8,ОЕС України (синхронізована з ENTSO-E),4416,0.01
2023-02-21,9,ОЕС України (синхронізована з ENTSO-E),4284,0.01
2023-02-21,10,ОЕС України (синхронізована з ENTSO-E),4194,0.01
2023-02-21,11,ОЕС України (синхронізована з ENTSO-E),3978,0.01
2023-02-21,12,ОЕС України (синхронізована з ENTSO-E),3894,0.01
2023-02-21,13,ОЕС України (синхронізована з ENTSO-E),3894,0.01
2023-02-21,14,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-21,15,ОЕС України (синхронізована з ENTSO-E),4234.8,0.01
2023-02-21,16,ОЕС України (синхронізована з ENTSO-E),4507.2,0.01
2023-02-21,17,ОЕС України (синхронізована з ENTSO-E),4690.8,0.01
2023-02-21,18,ОЕС України (синхронізована з ENTSO-E),4798.8,0.01
2023-02-21,19,ОЕС України (синхронізована з ENTSO-E),4680,0.01
2023-02-21,20,ОЕС України (синхронізована з ENTSO-E),4507.2,0.01
2023-02-21,21,ОЕС України (синхронізована з ENTSO-E),4234.8,0.01
2023-02-21,22,ОЕС України (синхронізована з ENTSO-E),4020,0.01
2023-02-21,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-21,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,7,ОЕС України (синхронізована з ENTSO-E),3600,0.01
2023-02-22,8,ОЕС України (синхронізована з ENTSO-E),4174.8,0.01
2023-02-22,9,ОЕС України (синхронізована з ENTSO-E),4266,0.01
2023-02-22,10,ОЕС України (синхронізована з ENTSO-E),3891.6,0.01
2023-02-22,11,ОЕС України (синхронізована з ENTSO-E),3619.2,0.01
2023-02-22,12,ОЕС України (синхронізована з ENTSO-E),3600,0.01
2023-02-22,13,ОЕС України (синхронізована з ENTSO-E),3600,0.01
2023-02-22,14,ОЕС України (синхронізована з ENTSO-E),3876,0.01
2023-02-22,15,ОЕС України (синхронізована з ENTSO-E),3895.2,0.01
2023-02-22,16,ОЕС України (синхронізована з ENTSO-E),4234.8,0.01
2023-02-22,17,ОЕС України (синхронізована з ENTSO-E),4360.8,0.01
2023-02-22,18,ОЕС України (синхронізована з ENTSO-E),4488,0.01
2023-02-22,19,ОЕС України (синхронізована з ENTSO-E),4360.8,0.01
2023-02-22,20,ОЕС України (синхронізована з ENTSO-E),4360.8,0.01
2023-02-22,21,ОЕС України (синхронізована з ENTSO-E),4015.2,0.01
2023-02-22,22,ОЕС України (синхронізована з ENTSO-E),3732,0.01
2023-02-22,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-22,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,7,ОЕС України (синхронізована з ENTSO-E),3444,0.01
2023-02-23,8,ОЕС України (синхронізована з ENTSO-E),3600,0.01
2023-02-23,9,ОЕС України (синхронізована з ENTSO-E),3600,0.01
2023-02-23,10,ОЕС України (синхронізована з ENTSO-E),3384,0.01
2023-02-23,11,ОЕС України (синхронізована з ENTSO-E),3354,0.01
2023-02-23,12,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-23,13,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-23,14,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-23,15,ОЕС України (синхронізована з ENTSO-E),3492,0.01
2023-02-23,16,ОЕС України (синхронізована з ENTSO-E),3814.8,0.01
2023-02-23,17,ОЕС України (синхронізована з ENTSO-E),4360.8,0.01
2023-02-23,18,ОЕС України (синхронізована з ENTSO-E),4608,0.01
2023-02-23,19,ОЕС України (синхронізована з ENTSO-E),4488,0.01
2023-02-23,20,ОЕС України (синхронізована з ENTSO-E),4266,0.01
2023-02-23,21,ОЕС України (синхронізована з ENTSO-E),3900,0.01
2023-02-23,22,ОЕС України (синхронізована з ENTSO-E),3492,0.01
2023-02-23,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-23,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,7,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,8,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,9,ОЕС України (синхронізована з ENTSO-E),3204,0.01
2023-02-24,10,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,11,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,12,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,13,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,14,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,15,ОЕС України (синхронізована з ENTSO-E),3306,0.01
2023-02-24,16,ОЕС України (синхронізована з ENTSO-E),3486,0.01
2023-02-24,17,ОЕС України (синхронізована з ENTSO-E),3595.2,0.01
2023-02-24,18,ОЕС України (синхронізована з ENTSO-E),3595.2,0.01
2023-02-24,19,ОЕС України (синхронізована з ENTSO-E),3595.2,0.01
2023-02-24,20,ОЕС України (синхронізована з ENTSO-E),3486,0.01
2023-02-24,21,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,22,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-24,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-24,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,7,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,8,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,9,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,10,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,11,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,12,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,13,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,14,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,15,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,16,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,17,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,18,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,19,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,20,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,21,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,22,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-25,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-25,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,7,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,8,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,9,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,10,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,11,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,12,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,13,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,14,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,15,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,16,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,17,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,18,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,19,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,20,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,21,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,22,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-26,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-26,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,6,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,7,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-27,8,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-27,9,ОЕС України (синхронізована з ENTSO-E),3987.6,0.01
2023-02-27,10,ОЕС України (синхронізована з ENTSO-E),3984,0.01
2023-02-27,11,ОЕС України (синхронізована з ENTSO-E),3576,0.01
2023-02-27,12,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-27,13,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-27,14,ОЕС України (синхронізована з ENTSO-E),3576,0.01
2023-02-27,15,ОЕС України (синхронізована з ENTSO-E),3984,0.01
2023-02-27,16,ОЕС України (синхронізована з ENTSO-E),4392,0.01
2023-02-27,17,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-02-27,18,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-02-27,19,ОЕС України (синхронізована з ENTSO-E),4392,0.01
2023-02-27,20,ОЕС України (синхронізована з ENTSO-E),3987.6,0.01
2023-02-27,21,ОЕС України (синхронізована з ENTSO-E),3576,0.01
2023-02-27,22,ОЕС України (синхронізована з ENTSO-E),3175.5,0.01
2023-02-27,23,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-27,24,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,0,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,1,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,2,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,3,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,4,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,5,ОЕС України (синхронізована з ENTSO-E),1654.764,0.01
2023-02-28,6,ОЕС України (синхронізована з ENTSO-E),1833.6,0.01
2023-02-28,7,ОЕС України (синхронізована з ENTSO-E),3573.6,0.01
2023-02-28,8,ОЕС України (синхронізована з ENTSO-E),4374,0.01
2023-02-28,9,ОЕС України (синхронізована з ENTSO-E),4389.6,0.01
2023-02-28,10,ОЕС України (синхронізована з ENTSO-E),4374,0.01
2023-02-28,11,ОЕС України (синхронізована з ENTSO-E),3981.6,0.01
2023-02-28,12,ОЕС України (синхронізована з ENTSO-E),3978,0.01
2023-02-28,13,ОЕС України (синхронізована з ENTSO-E),3981.6,0.01
2023-02-28,14,ОЕС України (синхронізована з ENTSO-E),4374,0.01
2023-02-28,15,ОЕС України (синхронізована з ENTSO-E),4389.6,0.01
2023-02-28,16,ОЕС України (синхронізована з ENTSO-E),4749.6,0.01
2023-02-28,17,ОЕС України (синхронізована з ENTSO-E),4749.6,0.01
2023-02-28,18,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-02-28,19,ОЕС України (синхронізована з ENTSO-E),4393.8,0.01
2023-02-28,20,ОЕС України (синхронізована з ENTSO-E),4389.6,0.01
2023-02-28,21,ОЕС України (синхронізована з ENTSO-E),3981.6,0.01
2023-02-28,22,ОЕС України (синхронізована з ENTSO-E),3573.6,0.01
2023-02-28,23,ОЕС України (синхронізована з ENTSO-E),1841.1,0.01
2023-02-28,24,ОЕС України (синхронізована з ENTSO-E),1841.1,0.01
2023-03-01,0,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,1,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,2,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,3,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,4,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,5,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,6,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,7,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,8,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,9,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,10,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,11,ОЕС України (синхронізована з ENTSO-E),4677.6,0.01
2023-03-01,12,ОЕС України (синхронізована з ENTSO-E),4394.4,0.01
2023-03-01,13,ОЕС України (синхронізована з ENTSO-E),4394.4,0.01
2023-03-01,14,ОЕС України (синхронізована з ENTSO-E),4394.4,0.01
2023-03-01,15,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,16,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,17,ОЕС України (синхронізована з ENTSO-E),4797.6,0.01
2023-03-01,18,ОЕС України (синхронізована з ENTSO-E),4797.6,0.01
2023-03-01,19,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,20,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,21,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-01,22,ОЕС України (синхронізована з ENTSO-E),4394.4,0.01
2023-03-01,23,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-01,24,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-02,0,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-02,1,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-02,2,ОЕС України (синхронізована з ENTSO-E),2370,0.01
2023-03-02,3,ОЕС України (синхронізована з ENTSO-E),2367.6,0.01
2023-03-02,4,ОЕС України (синхронізована з ENTSO-E),2367.6,0.01
2023-03-02,5,ОЕС України (синхронізована з ENTSO-E),2397.6,0.01
2023-03-02,6,ОЕС України (синхронізована з ENTSO-E),2388,0.01
2023-03-02,7,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-02,8,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,9,ОЕС України (синхронізована з ENTSO-E),4776,0.01
2023-03-02,10,ОЕС України (синхронізована з ENTSO-E),4796.4,0.01
2023-03-02,11,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-02,12,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,13,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,14,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,15,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,16,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-02,17,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-02,18,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-02,19,ОЕС України (синхронізована з ENTSO-E),4776,0.01
2023-03-02,20,ОЕС України (синхронізована з ENTSO-E),4740,0.01
2023-03-02,21,ОЕС України (синхронізована з ENTSO-E),4698,0.01
2023-03-02,22,ОЕС України (синхронізована з ENTSO-E),4716,0.01
2023-03-02,23,ОЕС України (синхронізована з ENTSO-E),2213.7,0.01
2023-03-02,24,ОЕС України (синхронізована з ENTSO-E),2213.7,0.01
2023-03-03,0,ОЕС України (синхронізована з ENTSO-E),2388,0.01
2023-03-03,1,ОЕС України (синхронізована з ENTSO-E),2388,0.01
2023-03-03,2,ОЕС України (синхронізована з ENTSO-E),2366.4,0.01
2023-03-03,3,ОЕС України (синхронізована з ENTSO-E),2365.2,0.01
2023-03-03,4,ОЕС України (синхронізована з ENTSO-E),2365.2,0.01
2023-03-03,5,ОЕС України (синхронізована з ENTSO-E),2373.6,0.01
2023-03-03,6,ОЕС України (синхронізована з ENTSO-E),2388,0.01
2023-03-03,7,ОЕС України (синхронізована з ENTSO-E),4732.8,0.01
2023-03-03,8,ОЕС України (синхронізована з ENTSO-E),4750.8,0.01
2023-03-03,9,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,10,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,11,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,12,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,13,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,14,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,15,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,16,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,17,ОЕС України (синхронізована з ENTSO-E),4794,0.01
2023-03-03,18,ОЕС України (синхронізована з ENTSO-E),4794,0.01
2023-03-03,19,ОЕС України (синхронізована з ENTSO-E),4771.2,0.01
2023-03-03,20,ОЕС України (синхронізована з ENTSO-E),4771.2,0.01
2023-03-03,21,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-03,22,ОЕС України (синхронізована з ENTSO-E),4716,0.01
2023-03-03,23,ОЕС України (синхронізована з ENTSO-E),2373.6,0.01
2023-03-03,24,ОЕС України (синхронізована з ENTSO-E),2373.6,0.01
2023-03-04,0,ОЕС України (синхронізована з ENTSO-E),2398.8,0.01
2023-03-04,1,ОЕС України (синхронізована з ENTSO-E),2398.8,0.01
2023-03-04,2,ОЕС України (синхронізована з ENTSO-E),2381.316,0.01
2023-03-04,3,ОЕС України (синхронізована з ENTSO-E),2370,0.01
2023-03-04,4,ОЕС України (синхронізована з ENTSO-E),2370,0.01
2023-03-04,5,ОЕС України (синхронізована з ENTSO-E),2379.3,0.01
2023-03-04,6,ОЕС України (синхронізована з ENTSO-E),2398.8,0.01
2023-03-04,7,ОЕС України (синхронізована з ENTSO-E),4725.6,0.01
2023-03-04,8,ОЕС України (синхронізована з ENTSO-E),4393.8,0.01
2023-03-04,9,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-04,10,ОЕС України (синхронізована з ENTSO-E),4754.88,0.01
2023-03-04,11,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-04,12,ОЕС України (синхронізована з ENTSO-E),4683.6,0.01
2023-03-04,13,ОЕС України (синхронізована з ENTSO-E),4683.6,0.01
2023-03-04,14,ОЕС України (синхронізована з ENTSO-E),4683.6,0.01
2023-03-04,15,ОЕС України (синхронізована з ENTSO-E),4683.6,0.01
2023-03-04,16,ОЕС України (синхронізована з ENTSO-E),4746,0.01
2023-03-04,17,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-04,18,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-04,19,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-04,20,ОЕС України (синхронізована з ENTSO-E),4795.2,0.01
2023-03-04,21,ОЕС України (синхронізована з ENTSO-E),4752,0.01
2023-03-04,22,ОЕС України (синхронізована з ENTSO-E),4754.4,0.01
2023-03-04,23,ОЕС України (синхронізована з ENTSO-E),2398.8,0.01
2023-03-04,24,ОЕС України (синхронізована з ENTSO-E),2398.8,0.01
2023-03-05,0,ОЕС України (синхронізована з ENTSO-E),2388,0.01
2023-03-05,1,ОЕС України (синхронізована з ENTSO-E),2370,0.01
2023-03-05,2,ОЕС України (синхронізована з ENTSO-E),2332.8,0.01
2023-03-05,3,ОЕС України (синхронізована з ENTSO-E),2332.8,0.01
2023-03-05,4,ОЕС України (синхронізована з ENTSO-E),2332.8,0.01
2023-03-05,5,ОЕС України (синхронізована з ENTSO-E),2348.4,0.01
2023-03-05,6,ОЕС України (синхронізована з ENTSO-E),2348.4,0.01
2023-03-05,7,ОЕС України (синхронізована з ENTSO-E),4368,0.01
2023-03-05,8,ОЕС України (синхронізована з ENTSO-E),4368,0.01
2023-03-05,9,ОЕС України (синхронізована з ENTSO-E),4386,0.01
2023-03-05,10,ОЕС України (синхронізована з ENTSO-E),4236,0.01
2023-03-05,11,ОЕС України (синхронізована з ENTSO-E),4236,0.01
2023-03-05,12,ОЕС України (синхронізована з ENTSO-E),4236,0.01
2023-03-05,13,ОЕС України (синхронізована з ENTSO-E),4236,0.01
