date,country,direction,spread_wave,spread_ave,activation_share,revenue_per_mw
2022-12-08T00:00:00Z,Poland,DOWN,NA,30.271849895586076,NA,NA
2022-12-08T00:00:00Z,Poland,UP,NA,-30.271849895586076,NA,NA
2022-12-09T00:00:00Z,Poland,DOWN,NA,15.886509084591383,NA,NA
2022-12-09T00:00:00Z,Poland,UP,NA,-15.886509084591383,NA,NA
2022-12-10T00:00:00Z,Poland,DOWN,NA,30.30890982871203,NA,NA
2022-12-10T00:00:00Z,Poland,UP,NA,-30.30890982871203,NA,NA
2022-12-11T00:00:00Z,Poland,DOWN,NA,-21.64238308778036,NA,NA
2022-12-11T00:00:00Z,Poland,UP,NA,21.64238308778036,NA,NA
2022-12-12T00:00:00Z,Poland,DOWN,NA,-2.1913914285105265,NA,NA
2022-12-12T00:00:00Z,Poland,UP,NA,2.1913914285105265,NA,NA
2022-12-13T00:00:00Z,Poland,DOWN,NA,16.241961194457694,NA,NA
2022-12-13T00:00:00Z,Poland,UP,NA,-16.241961194457694,NA,NA
2022-12-14T00:00:00Z,Poland,DOWN,NA,2.122140873439739,NA,NA
2022-12-14T00:00:00Z,Poland,UP,NA,-2.122140873439739,NA,NA
2022-12-15T00:00:00Z,Poland,DOWN,NA,-0.5795265515035145,NA,NA
2022-12-15T00:00:00Z,Poland,UP,NA,0.5795265515035145,NA,NA
2022-12-16T00:00:00Z,Poland,DOWN,NA,29.833998782251307,NA,NA
2022-12-16T00:00:00Z,Poland,UP,NA,-29.833998782251307,NA,NA
2022-12-17T00:00:00Z,Poland,DOWN,NA,40.99411603061997,NA,NA
2022-12-17T00:00:00Z,Poland,UP,NA,-40.99411603061997,NA,NA
2022-12-18T00:00:00Z,Poland,DOWN,NA,-16.127991475759195,NA,NA
2022-12-18T00:00:00Z,Poland,UP,NA,16.127991475759195,NA,NA
2022-12-19T00:00:00Z,Poland,DOWN,NA,-9.36039590987168,NA,NA
2022-12-19T00:00:00Z,Poland,UP,NA,9.36039590987168,NA,NA
2022-12-20T00:00:00Z,Poland,DOWN,NA,6.862835329469382,NA,NA
2022-12-20T00:00:00Z,Poland,UP,NA,-6.862835329469382,NA,NA
2022-12-21T00:00:00Z,Poland,DOWN,NA,11.573796952375634,NA,NA
2022-12-21T00:00:00Z,Poland,UP,NA,-11.573796952375634,NA,NA
2022-12-22T00:00:00Z,Poland,DOWN,NA,14.601167903718137,NA,NA
2022-12-22T00:00:00Z,Poland,UP,NA,-14.601167903718137,NA,NA
2022-12-23T00:00:00Z,Poland,DOWN,NA,23.7650217848004,NA,NA
2022-12-23T00:00:00Z,Poland,UP,NA,-23.7650217848004,NA,NA
2022-12-24T00:00:00Z,Poland,DOWN,NA,8.29251981492839,NA,NA
2022-12-24T00:00:00Z,Poland,UP,NA,-8.29251981492839,NA,NA
2022-12-25T00:00:00Z,Poland,DOWN,NA,2.5353386037093584,NA,NA
2022-12-25T00:00:00Z,Poland,UP,NA,-2.5353386037093584,NA,NA
2022-12-26T00:00:00Z,Poland,DOWN,NA,-25.332123772801463,NA,NA
2022-12-26T00:00:00Z,Poland,UP,NA,25.332123772801463,NA,NA
2022-12-27T00:00:00Z,Poland,DOWN,NA,14.51201266461501,NA,NA
2022-12-27T00:00:00Z,Poland,UP,NA,-14.51201266461501,NA,NA
2022-12-28T00:00:00Z,Poland,DOWN,NA,10.978287796274527,NA,NA
2022-12-28T00:00:00Z,Poland,UP,NA,-10.978287796274527,NA,NA
2022-12-29T00:00:00Z,Poland,DOWN,NA,-7.088963451072452,NA,NA
2022-12-29T00:00:00Z,Poland,UP,NA,7.088963451072452,NA,NA
2022-12-30T00:00:00Z,Poland,DOWN,NA,-1.0439925542270796,NA,NA
2022-12-30T00:00:00Z,Poland,UP,NA,1.0439925542270796,NA,NA
2022-12-31T00:00:00Z,Poland,DOWN,NA,-12.921576420503103,NA,NA
2022-12-31T00:00:00Z,Poland,UP,NA,12.921576420503103,NA,NA
2023-01-01T00:00:00Z,Poland,DOWN,NA,-6.632110570392832,NA,NA
2023-01-01T00:00:00Z,Poland,UP,NA,6.632110570392832,NA,NA
2023-01-02T00:00:00Z,Poland,DOWN,NA,34.299172053994326,NA,NA
2023-01-02T00:00:00Z,Poland,UP,NA,-34.299172053994326,NA,NA
2023-01-03T00:00:00Z,Poland,DOWN,NA,25.54179408023378,NA,NA
2023-01-03T00:00:00Z,Poland,UP,NA,-25.54179408023378,NA,NA
2023-01-04T00:00:00Z,Poland,DOWN,NA,25.59993427394125,NA,NA
2023-01-04T00:00:00Z,Poland,UP,NA,-25.59993427394125,NA,NA
2023-01-05T00:00:00Z,Poland,DOWN,NA,7.439801440529489,NA,NA
2023-01-05T00:00:00Z,Poland,UP,NA,-7.439801440529489,NA,NA
2023-01-06T00:00:00Z,Poland,DOWN,NA,-24.709186755736265,NA,NA
2023-01-06T00:00:00Z,Poland,UP,NA,24.709186755736265,NA,NA
2023-01-07T00:00:00Z,Poland,DOWN,NA,-8.96020607028753,NA,NA
2023-01-07T00:00:00Z,Poland,UP,NA,8.96020607028753,NA,NA
2023-01-08T00:00:00Z,Poland,DOWN,NA,-3.147595426265341,NA,NA
2023-01-08T00:00:00Z,Poland,UP,NA,3.147595426265341,NA,NA
2023-01-09T00:00:00Z,Poland,DOWN,NA,-0.6178625726635854,NA,NA
2023-01-09T00:00:00Z,Poland,UP,NA,0.6178625726635854,NA,NA
2023-01-10T00:00:00Z,Poland,DOWN,NA,13.619964501242467,NA,NA
2023-01-10T00:00:00Z,Poland,UP,NA,-13.619964501242467,NA,NA
2023-01-11T00:00:00Z,Poland,DOWN,NA,-4.056916150979893,NA,NA
2023-01-11T00:00:00Z,Poland,UP,NA,4.056916150979893,NA,NA
2023-01-12T00:00:00Z,Poland,DOWN,NA,11.98659399991882,NA,NA
2023-01-12T00:00:00Z,Poland,UP,NA,-11.98659399991882,NA,NA
2023-01-13T00:00:00Z,Poland,DOWN,NA,-4.721607389368875,NA,NA
2023-01-13T00:00:00Z,Poland,UP,NA,4.721607389368875,NA,NA
2023-01-14T00:00:00Z,Poland,DOWN,NA,-8.219295729863045,NA,NA
2023-01-14T00:00:00Z,Poland,UP,NA,8.219295729863045,NA,NA
2023-01-15T00:00:00Z,Poland,DOWN,NA,-17.3869525678212,NA,NA
2023-01-15T00:00:00Z,Poland,UP,NA,17.3869525678212,NA,NA
2023-01-16T00:00:00Z,Poland,DOWN,NA,5.947149675082567,NA,NA
2023-01-16T00:00:00Z,Poland,UP,NA,-5.947149675082567,NA,NA
2023-01-17T00:00:00Z,Poland,DOWN,NA,2.931699650196205,NA,NA
2023-01-17T00:00:00Z,Poland,UP,NA,-2.931699650196205,NA,NA
2023-01-18T00:00:00Z,Poland,DOWN,NA,-8.306184509677593,NA,NA
2023-01-18T00:00:00Z,Poland,UP,NA,8.306184509677593,NA,NA
2023-01-19T00:00:00Z,Poland,DOWN,NA,7.8270938567838355,NA,NA
2023-01-19T00:00:00Z,Poland,UP,NA,-7.8270938567838355,NA,NA
2023-01-20T00:00:00Z,Poland,DOWN,NA,4.927669368847709,NA,NA
2023-01-20T00:00:00Z,Poland,UP,NA,-4.927669368847709,NA,NA
2023-01-21T00:00:00Z,Poland,DOWN,NA,-28.435125265392788,NA,NA
2023-01-21T00:00:00Z,Poland,UP,NA,28.435125265392788,NA,NA
2023-01-22T00:00:00Z,Poland,DOWN,NA,-13.211967137450385,NA,NA
2023-01-22T00:00:00Z,Poland,UP,NA,13.211967137450385,NA,NA
2023-01-23T00:00:00Z,Poland,DOWN,NA,9.32629027309581,NA,NA
2023-01-23T00:00:00Z,Poland,UP,NA,-9.32629027309581,NA,NA
2023-01-24T00:00:00Z,Poland,DOWN,NA,2.133924676426912,NA,NA
2023-01-24T00:00:00Z,Poland,UP,NA,-2.133924676426912,NA,NA
2023-01-25T00:00:00Z,Poland,DOWN,NA,8.825558715270716,NA,NA
2023-01-25T00:00:00Z,Poland,UP,NA,-8.825558715270716,NA,NA
2023-01-26T00:00:00Z,Poland,DOWN,NA,9.68230385751786,NA,NA
2023-01-26T00:00:00Z,Poland,UP,NA,-9.68230385751786,NA,NA
2023-01-27T00:00:00Z,Poland,DOWN,NA,10.229649681706649,NA,NA
2023-01-27T00:00:00Z,Poland,UP,NA,-10.229649681706649,NA,NA
2023-01-28T00:00:00Z,Poland,DOWN,NA,-6.901068938141263,NA,NA
2023-01-28T00:00:00Z,Poland,UP,NA,6.901068938141263,NA,NA
2023-01-29T00:00:00Z,Poland,DOWN,NA,-2.7009220027609646,NA,NA
2023-01-29T00:00:00Z,Poland,UP,NA,2.7009220027609646,NA,NA
2023-01-30T00:00:00Z,Poland,DOWN,NA,-5.9744890706675164,NA,NA
2023-01-30T00:00:00Z,Poland,UP,NA,5.9744890706675164,NA,NA
2023-01-31T00:00:00Z,Poland,DOWN,NA,-1.3734075411151305,NA,NA
2023-01-31T00:00:00Z,Poland,UP,NA,1.3734075411151305,NA,NA
2023-02-01T00:00:00Z,Poland,DOWN,NA,-0.8786303770578996,NA,NA
2023-02-01T00:00:00Z,Poland,UP,NA,0.8786303770578996,NA,NA
2023-02-02T00:00:00Z,Poland,DOWN,NA,-8.619131330932879,NA,NA
2023-02-02T00:00:00Z,Poland,UP,NA,8.619131330932879,NA,NA
2023-02-03T00:00:00Z,Poland,DOWN,NA,2.122218162627378,NA,NA
2023-02-03T00:00:00Z,Poland,UP,NA,-2.122218162627378,NA,NA
2023-02-04T00:00:00Z,Poland,DOWN,NA,4.487240816931689,NA,NA
2023-02-04T00:00:00Z,Poland,UP,NA,-4.487240816931689,NA,NA
2023-02-05T00:00:00Z,Poland,DOWN,NA,5.4942579245136836,NA,NA
2023-02-05T00:00:00Z,Poland,UP,NA,-5.4942579245136836,NA,NA
2023-02-06T00:00:00Z,Poland,DOWN,NA,2.163273629129381,NA,NA
2023-02-06T00:00:00Z,Poland,UP,NA,-2.163273629129381,NA,NA
2023-02-07T00:00:00Z,Poland,DOWN,NA,3.0931129331791567,NA,NA
2023-02-07T00:00:00Z,Poland,UP,NA,-3.0931129331791567,NA,NA
2023-02-08T00:00:00Z,Poland,DOWN,NA,10.458508110545155,NA,NA
2023-02-08T00:00:00Z,Poland,UP,NA,-10.458508110545155,NA,NA
2023-02-09T00:00:00Z,Poland,DOWN,NA,14.00570931551192,NA,NA
2023-02-09T00:00:00Z,Poland,UP,NA,-14.00570931551192,NA,NA
2023-02-10T00:00:00Z,Poland,DOWN,NA,4.494889260731128,NA,NA
2023-02-10T00:00:00Z,Poland,UP,NA,-4.494889260731128,NA,NA
2023-02-11T00:00:00Z,Poland,DOWN,NA,-3.6330571010248995,NA,NA
2023-02-11T00:00:00Z,Poland,UP,NA,3.6330571010248995,NA,NA
2023-02-12T00:00:00Z,Poland,DOWN,NA,1.0639198639542244,NA,NA
2023-02-12T00:00:00Z,Poland,UP,NA,-1.0639198639542244,NA,NA
2023-02-13T00:00:00Z,Poland,DOWN,NA,2.311474574163853,NA,NA
2023-02-13T00:00:00Z,Poland,UP,NA,-2.311474574163853,NA,NA
2023-02-14T00:00:00Z,Poland,DOWN,NA,3.420973747512283,NA,NA
2023-02-14T00:00:00Z,Poland,UP,NA,-3.420973747512283,NA,NA
2023-02-15T00:00:00Z,Poland,DOWN,NA,9.006912678114716,NA,NA
2023-02-15T00:00:00Z,Poland,UP,NA,-9.006912678114716,NA,NA
2023-02-16T00:00:00Z,Poland,DOWN,NA,1.9191708459027772,NA,NA
2023-02-16T00:00:00Z,Poland,UP,NA,-1.9191708459027772,NA,NA
2023-02-17T00:00:00Z,Poland,DOWN,NA,7.899349295900273,NA,NA
2023-02-17T00:00:00Z,Poland,UP,NA,-7.899349295900273,NA,NA
2023-02-18T00:00:00Z,Poland,DOWN,NA,-1.5747541167825394,NA,NA
2023-02-18T00:00:00Z,Poland,UP,NA,1.5747541167825394,NA,NA
2023-02-19T00:00:00Z,Poland,DOWN,NA,12.094692179683088,NA,NA
2023-02-19T00:00:00Z,Poland,UP,NA,-12.094692179683088,NA,NA
2023-02-20T00:00:00Z,Poland,DOWN,NA,3.031073934969188,NA,NA
2023-02-20T00:00:00Z,Poland,UP,NA,-3.031073934969188,NA,NA
2023-02-21T00:00:00Z,Poland,DOWN,NA,0.6544349593495873,NA,NA
2023-02-21T00:00:00Z,Poland,UP,NA,-0.6544349593495873,NA,NA
2023-02-22T00:00:00Z,Poland,DOWN,NA,-4.227092205383306,NA,NA
2023-02-22T00:00:00Z,Poland,UP,NA,4.227092205383306,NA,NA
2023-02-23T00:00:00Z,Poland,DOWN,NA,4.219066450645362,NA,NA
2023-02-23T00:00:00Z,Poland,UP,NA,-4.219066450645362,NA,NA
2023-02-24T00:00:00Z,Poland,DOWN,NA,3.69198554178584,NA,NA
2023-02-24T00:00:00Z,Poland,UP,NA,-3.69198554178584,NA,NA
2023-02-25T00:00:00Z,Poland,DOWN,NA,1.7079647871576806,NA,NA
2023-02-25T00:00:00Z,Poland,UP,NA,-1.7079647871576806,NA,NA
2023-02-26T00:00:00Z,Poland,DOWN,NA,6.250716614294629,NA,NA
2023-02-26T00:00:00Z,Poland,UP,NA,-6.250716614294629,NA,NA
2023-02-27T00:00:00Z,Poland,DOWN,NA,-0.14274687992244411,NA,NA
2023-02-27T00:00:00Z,Poland,UP,NA,0.14274687992244411,NA,NA
2023-02-28T00:00:00Z,Poland,DOWN,NA,9.490730074523189,NA,NA
2023-02-28T00:00:00Z,Poland,UP,NA,-9.490730074523189,NA,NA
2023-03-01T00:00:00Z,Poland,DOWN,NA,4.847037505226619,NA,NA
2023-03-01T00:00:00Z,Poland,UP,NA,-4.847037505226619,NA,NA
2023-03-02T00:00:00Z,Poland,DOWN,NA,-11.311340973786944,NA,NA
2023-03-02T00:00:00Z,Poland,UP,NA,11.311340973786944,NA,NA
2023-03-03T00:00:00Z,Poland,DOWN,NA,-19.452822208267143,NA,NA
2023-03-03T00:00:00Z,Poland,UP,NA,19.452822208267143,NA,NA
2023-03-04T00:00:00Z,Poland,DOWN,NA,-3.652387425658448,NA,NA
2023-03-04T00:00:00Z,Poland,UP,NA,3.652387425658448,NA,NA
2023-03-05T00:00:00Z,Poland,DOWN,NA,-8.073228547153782,NA,NA
2023-03-05T00:00:00Z,Poland,UP,NA,8.073228547153782,NA,NA
2023-03-06T00:00:00Z,Poland,DOWN,NA,-8.405162551400618,NA,NA
2023-03-06T00:00:00Z,Poland,UP,NA,8.405162551400618,NA,NA
2023-03-07T00:00:00Z,Poland,DOWN,NA,4.5513736749689855,NA,NA
2023-03-07T00:00:00Z,Poland,UP,NA,-4.5513736749689855,NA,NA
2023-03-08T00:00:00Z,Poland,DOWN,NA,16.598223940988678,NA,NA
2023-03-08T00:00:00Z,Poland,UP,NA,-16.598223940988678,NA,NA
2023-03-09T00:00:00Z,Poland,DOWN,NA,-14.451976789375008,NA,NA
2023-03-09T00:00:00Z,Poland,UP,NA,14.451976789375008,NA,NA
2023-03-10T00:00:00Z,Poland,DOWN,NA,9.236724804851656,NA,NA
2023-03-10T00:00:00Z,Poland,UP,NA,-9.236724804851656,NA,NA
2023-03-11T00:00:00Z,Poland,DOWN,NA,-12.957790098862784,NA,NA
2023-03-11T00:00:00Z,Poland,UP,NA,12.957790098862784,NA,NA
2023-03-12T00:00:00Z,Poland,DOWN,NA,-7.01912532890585,NA,NA
2023-03-12T00:00:00Z,Poland,UP,NA,7.01912532890585,NA,NA
2023-03-13T00:00:00Z,Poland,DOWN,NA,13.321166131074108,NA,NA
2023-03-13T00:00:00Z,Poland,UP,NA,-13.321166131074108,NA,NA
2023-03-14T00:00:00Z,Poland,DOWN,NA,-18.512735388109764,NA,NA
2023-03-14T00:00:00Z,Poland,UP,NA,18.512735388109764,NA,NA
2023-03-15T00:00:00Z,Poland,DOWN,NA,-11.602220166512488,NA,NA
2023-03-15T00:00:00Z,Poland,UP,NA,11.602220166512488,NA,NA
2023-03-16T00:00:00Z,Poland,DOWN,NA,3.648334827417328,NA,NA
2023-03-16T00:00:00Z,Poland,UP,NA,-3.648334827417328,NA,NA
2023-03-17T00:00:00Z,Poland,DOWN,NA,18.06183707088958,NA,NA
2023-03-17T00:00:00Z,Poland,UP,NA,-18.06183707088958,NA,NA
2023-03-18T00:00:00Z,Poland,DOWN,NA,8.954605013436991,NA,NA
2023-03-18T00:00:00Z,Poland,UP,NA,-8.954605013436991,NA,NA
2023-03-19T00:00:00Z,Poland,DOWN,NA,3.4970757253693376,NA,NA
2023-03-19T00:00:00Z,Poland,UP,NA,-3.4970757253693376,NA,NA
2023-03-20T00:00:00Z,Poland,DOWN,NA,2.3454053662354313,NA,NA
2023-03-20T00:00:00Z,Poland,UP,NA,-2.3454053662354313,NA,NA
2023-03-21T00:00:00Z,Poland,DOWN,NA,-6.4312260947274416,NA,NA
2023-03-21T00:00:00Z,Poland,UP,NA,6.4312260947274416,NA,NA
2023-03-22T00:00:00Z,Poland,DOWN,NA,-1.7114385609052896,NA,NA
2023-03-22T00:00:00Z,Poland,UP,NA,1.7114385609052896,NA,NA
2023-03-23T00:00:00Z,Poland,DOWN,NA,-0.6469694383452229,NA,NA
2023-03-23T00:00:00Z,Poland,UP,NA,0.6469694383452229,NA,NA
2023-03-24T00:00:00Z,Poland,DOWN,NA,-2.5753335900064545,NA,NA
2023-03-24T00:00:00Z,Poland,UP,NA,2.5753335900064545,NA,NA
2023-03-25T00:00:00Z,Poland,DOWN,NA,7.219699562573342,NA,NA
2023-03-25T00:00:00Z,Poland,UP,NA,-7.219699562573342,NA,NA
2023-03-26T00:00:00Z,Poland,DOWN,NA,-22.647300660504552,NA,NA
2023-03-26T00:00:00Z,Poland,UP,NA,22.647300660504552,NA,NA
2023-03-27T00:00:00Z,Poland,DOWN,NA,2.598280526964238,NA,NA
2023-03-27T00:00:00Z,Poland,UP,NA,-2.598280526964238,NA,NA
2023-03-28T00:00:00Z,Poland,DOWN,NA,-4.259890642631272,NA,NA
2023-03-28T00:00:00Z,Poland,UP,NA,4.259890642631272,NA,NA
2023-03-29T00:00:00Z,Poland,DOWN,NA,0.63493431680332435,NA,NA
2023-03-29T00:00:00Z,Poland,UP,NA,-0.63493431680332435,NA,NA
2023-03-30T00:00:00Z,Poland,DOWN,NA,-11.467102397741103,NA,NA
2023-03-30T00:00:00Z,Poland,UP,NA,11.467102397741103,NA,NA
2023-03-31T00:00:00Z,Poland,DOWN,NA,-2.616598209071444,NA,NA
2023-03-31T00:00:00Z,Poland,UP,NA,2.616598209071444,NA,NA
2023-04-01T00:00:00Z,Poland,DOWN,NA,13.087224431528497,NA,NA
2023-04-01T00:00:00Z,Poland,UP,NA,-13.087224431528497,NA,NA
2023-04-02T00:00:00Z,Poland,DOWN,NA,-19.76826909350464,NA,NA
2023-04-02T00:00:00Z,Poland,UP,NA,19.76826909350464,NA,NA
2023-04-03T00:00:00Z,Poland,DOWN,NA,16.01560424462739,NA,NA
2023-04-03T00:00:00Z,Poland,UP,NA,-16.01560424462739,NA,NA
2023-04-04T00:00:00Z,Poland,DOWN,NA,3.989767521032987,NA,NA
2023-04-04T00:00:00Z,Poland,UP,NA,-3.989767521032987,NA,NA
2023-04-05T00:00:00Z,Poland,DOWN,NA,11.636256629013255,NA,NA
2023-04-05T00:00:00Z,Poland,UP,NA,-11.636256629013255,NA,NA
2023-04-06T00:00:00Z,Poland,DOWN,NA,6.537614493310291,NA,NA
2023-04-06T00:00:00Z,Poland,UP,NA,-6.537614493310291,NA,NA
2023-04-07T00:00:00Z,Poland,DOWN,NA,-1.2647705661924775,NA,NA
2023-04-07T00:00:00Z,Poland,UP,NA,1.2647705661924775,NA,NA
2023-04-08T00:00:00Z,Poland,DOWN,NA,11.817284556910066,NA,NA
2023-04-08T00:00:00Z,Poland,UP,NA,-11.817284556910066,NA,NA
2023-04-09T00:00:00Z,Poland,DOWN,NA,6.354960717216338,NA,NA
2023-04-09T00:00:00Z,Poland,UP,NA,-6.354960717216338,NA,NA
2023-04-10T00:00:00Z,Poland,DOWN,NA,15.44690894986764,NA,NA
2023-04-10T00:00:00Z,Poland,UP,NA,-15.44690894986764,NA,NA
2023-04-11T00:00:00Z,Poland,DOWN,NA,14.99638135477715,NA,NA
2023-04-11T00:00:00Z,Poland,UP,NA,-14.99638135477715,NA,NA
2023-04-12T00:00:00Z,Poland,DOWN,NA,3.4282571271308395,NA,NA
2023-04-12T00:00:00Z,Poland,UP,NA,-3.4282571271308395,NA,NA
2023-04-13T00:00:00Z,Poland,DOWN,NA,16.042722562411676,NA,NA
2023-04-13T00:00:00Z,Poland,UP,NA,-16.042722562411676,NA,NA
2023-04-14T00:00:00Z,Poland,DOWN,NA,7.114603747173482,NA,NA
2023-04-14T00:00:00Z,Poland,UP,NA,-7.114603747173482,NA,NA
2023-04-15T00:00:00Z,Poland,DOWN,NA,11.28884524490942,NA,NA
2023-04-15T00:00:00Z,Poland,UP,NA,-11.28884524490942,NA,NA
2023-04-16T00:00:00Z,Poland,DOWN,NA,8.856436039625292,NA,NA
2023-04-16T00:00:00Z,Poland,UP,NA,-8.856436039625292,NA,NA
2023-04-17T00:00:00Z,Poland,DOWN,NA,2.594091254752853,NA,NA
2023-04-17T00:00:00Z,Poland,UP,NA,-2.594091254752853,NA,NA
2023-04-18T00:00:00Z,Poland,DOWN,NA,14.714338173280765,NA,NA
2023-04-18T00:00:00Z,Poland,UP,NA,-14.714338173280765,NA,NA
2023-04-19T00:00:00Z,Poland,DOWN,NA,-1.8493540979845233,NA,NA
2023-04-19T00:00:00Z,Poland,UP,NA,1.8493540979845233,NA,NA
2023-04-20T00:00:00Z,Poland,DOWN,NA,7.605867490782906,NA,NA
2023-04-20T00:00:00Z,Poland,UP,NA,-7.605867490782906,NA,NA
2023-04-21T00:00:00Z,Poland,DOWN,NA,19.37524720616419,NA,NA
2023-04-21T00:00:00Z,Poland,UP,NA,-19.37524720616419,NA,NA
2023-04-22T00:00:00Z,Poland,DOWN,NA,12.114803228783018,NA,NA
2023-04-22T00:00:00Z,Poland,UP,NA,-12.114803228783018,NA,NA
2023-04-23T00:00:00Z,Poland,DOWN,NA,12.63357206889002,NA,NA
2023-04-23T00:00:00Z,Poland,UP,NA,-12.63357206889002,NA,NA
2023-04-24T00:00:00Z,Poland,DOWN,NA,13.554781354101792,NA,NA
2023-04-24T00:00:00Z,Poland,UP,NA,-13.554781354101792,NA,NA
2023-04-25T00:00:00Z,Poland,DOWN,NA,-4.8154400871459755,NA,NA
2023-04-25T00:00:00Z,Poland,UP,NA,4.8154400871459755,NA,NA
2023-04-26T00:00:00Z,Poland,DOWN,NA,6.9078661424507235,NA,NA
2023-04-26T00:00:00Z,Poland,UP,NA,-6.9078661424507235,NA,NA
2023-04-27T00:00:00Z,Poland,DOWN,NA,1.194327589621699,NA,NA
2023-04-27T00:00:00Z,Poland,UP,NA,-1.194327589621699,NA,NA
2023-04-28T00:00:00Z,Poland,DOWN,NA,13.63780815092836,NA,NA
2023-04-28T00:00:00Z,Poland,UP,NA,-13.63780815092836,NA,NA
2023-04-29T00:00:00Z,Poland,DOWN,NA,22.300276308870657,NA,NA
2023-04-29T00:00:00Z,Poland,UP,NA,-22.300276308870657,NA,NA
2023-04-30T00:00:00Z,Poland,DOWN,NA,12.691525899616048,NA,NA
2023-04-30T00:00:00Z,Poland,UP,NA,-12.691525899616048,NA,NA
2023-05-01T00:00:00Z,Poland,DOWN,NA,1.098352587788364,NA,NA
2023-05-01T00:00:00Z,Poland,UP,NA,-1.098352587788364,NA,NA
2023-05-02T00:00:00Z,Poland,DOWN,NA,8.893786580786673,NA,NA
2023-05-02T00:00:00Z,Poland,UP,NA,-8.893786580786673,NA,NA
2023-05-03T00:00:00Z,Poland,DOWN,NA,-3.4378422086425204,NA,NA
2023-05-03T00:00:00Z,Poland,UP,NA,3.4378422086425204,NA,NA
2023-05-04T00:00:00Z,Poland,DOWN,NA,12.650224895099083,NA,NA
2023-05-04T00:00:00Z,Poland,UP,NA,-12.650224895099083,NA,NA
2023-05-05T00:00:00Z,Poland,DOWN,NA,24.35635906806761,NA,NA
2023-05-05T00:00:00Z,Poland,UP,NA,-24.35635906806761,NA,NA
2023-05-06T00:00:00Z,Poland,DOWN,NA,-5.506738584225478,NA,NA
2023-05-06T00:00:00Z,Poland,UP,NA,5.506738584225478,NA,NA
2023-05-07T00:00:00Z,Poland,DOWN,NA,-17.349020617963962,NA,NA
2023-05-07T00:00:00Z,Poland,UP,NA,17.349020617963962,NA,NA
2023-05-08T00:00:00Z,Poland,DOWN,NA,-9.16074207922629,NA,NA
2023-05-08T00:00:00Z,Poland,UP,NA,9.16074207922629,NA,NA
2023-05-09T00:00:00Z,Poland,DOWN,NA,19.501313204215904,NA,NA
2023-05-09T00:00:00Z,Poland,UP,NA,-19.501313204215904,NA,NA
2023-05-10T00:00:00Z,Poland,DOWN,NA,5.86388093936978,NA,NA
2023-05-10T00:00:00Z,Poland,UP,NA,-5.86388093936978,NA,NA
2023-05-11T00:00:00Z,Poland,DOWN,NA,-7.380049825368062,NA,NA
2023-05-11T00:00:00Z,Poland,UP,NA,7.380049825368062,NA,NA
2023-05-12T00:00:00Z,Poland,DOWN,NA,-16.822175429504004,NA,NA
2023-05-12T00:00:00Z,Poland,UP,NA,16.822175429504004,NA,NA
2023-05-13T00:00:00Z,Poland,DOWN,NA,-11.345731364769145,NA,NA
2023-05-13T00:00:00Z,Poland,UP,NA,11.345731364769145,NA,NA
2023-05-14T00:00:00Z,Poland,DOWN,NA,-16.35877357034162,NA,NA
2023-05-14T00:00:00Z,Poland,UP,NA,16.35877357034162,NA,NA
2023-05-15T00:00:00Z,Poland,DOWN,NA,-4.576687475043269,NA,NA
2023-05-15T00:00:00Z,Poland,UP,NA,4.576687475043269,NA,NA
2023-05-16T00:00:00Z,Poland,DOWN,NA,-2.6482154797726407,NA,NA
2023-05-16T00:00:00Z,Poland,UP,NA,2.6482154797726407,NA,NA
2023-05-17T00:00:00Z,Poland,DOWN,NA,-5.5422950158339654,NA,NA
2023-05-17T00:00:00Z,Poland,UP,NA,5.5422950158339654,NA,NA
2023-05-18T00:00:00Z,Poland,DOWN,NA,0.5257171158139735,NA,NA
2023-05-18T00:00:00Z,Poland,UP,NA,-0.5257171158139735,NA,NA
2023-05-19T00:00:00Z,Poland,DOWN,NA,-22.866228625152083,NA,NA
2023-05-19T00:00:00Z,Poland,UP,NA,22.866228625152083,NA,NA
2023-05-20T00:00:00Z,Poland,DOWN,NA,4.795718293430941,NA,NA
2023-05-20T00:00:00Z,Poland,UP,NA,-4.795718293430941,NA,NA
2023-05-21T00:00:00Z,Poland,DOWN,NA,8.539643634027003,NA,NA
2023-05-21T00:00:00Z,Poland,UP,NA,-8.539643634027003,NA,NA
2023-05-22T00:00:00Z,Poland,DOWN,NA,2.9878035393804367,NA,NA
2023-05-22T00:00:00Z,Poland,UP,NA,-2.9878035393804367,NA,NA
2023-05-23T00:00:00Z,Poland,DOWN,NA,-12.575637090193155,NA,NA
2023-05-23T00:00:00Z,Poland,UP,NA,12.575637090193155,NA,NA
2023-05-24T00:00:00Z,Poland,DOWN,NA,-14.206152055071867,NA,NA
2023-05-24T00:00:00Z,Poland,UP,NA,14.206152055071867,NA,NA
2023-05-25T00:00:00Z,Poland,DOWN,NA,-10.897821486870477,NA,NA
2023-05-25T00:00:00Z,Poland,UP,NA,10.897821486870477,NA,NA
2023-05-26T00:00:00Z,Poland,DOWN,NA,13.07014356900321,NA,NA
2023-05-26T00:00:00Z,Poland,UP,NA,-13.07014356900321,NA,NA
2023-05-27T00:00:00Z,Poland,DOWN,NA,11.441962688836128,NA,NA
2023-05-27T00:00:00Z,Poland,UP,NA,-11.441962688836128,NA,NA
2023-05-28T00:00:00Z,Poland,DOWN,NA,-7.601114239936835,NA,NA
